,ID RESTAURANT,GRADE,DBA,Latitude,Longitude,Exponential Smoothed Score,Probabilistic risk Score,Final Cluster,CUISINE DESCRIPTION
9167,50040013,A,SILVER STAR ROTI SHOP,40.67536694,-73.8128003,12.39309663,14.18168072,0,Caribbean
9168,50040061,A,99 ROGERS,40.67419812,-73.95286386,11.83936416,13.54803303,1,American
9169,50040092,A,SUBWAY,40.74324743,-73.97693249,10.38431416,11.88298876,1,Sandwiches
9170,50040106,A,DWEEBS,40.70042751,-73.92302684,12.54158312,14.35159693,1,Coffee/Tea
9171,50040175,A,THINK COFFEE,40.75211807,-74.00115858,9.676127648,11.07259606,1,Coffee/Tea
9172,50040181,A,AS IS,40.76476837,-73.99171149,12.32325232,14.10175641,0,American
9173,50040217,A,AFRICA KINE,0,0,12.4252095,14.21842816,1,African
9174,50040292,C,AFFY'S PREMIUM GRILL,40.61090429,-73.96253947,31.42766067,35.96333207,0,American
9175,50040296,C,GAMMEEOK,40.74739075,-73.98605108,86.56257029,99.05536695,0,Korean
9176,50040305,A,U-ME SUSHI,40.69253019,-73.85890589,5.30156129,6.066687914,1,Asian/Asian Fusion
9177,50040306,A,DOUBLE DRAGON,40.65023185,-74.00867064,7.980797129,9.132593746,1,Chinese
9178,50040360,A,HARDEE,40.67170567,-73.93083594,12.4252095,14.21842816,1,Chinese
9179,50040374,A,INWOOD BAR AND GRILL,40.86720383,-73.92253296,13.92256744,15.93188629,1,American
9180,50040406,A,DOUGH,40.75450075,-73.97595043,12.55771138,14.37005283,2,Donuts
9181,50040407,A,AIRE ANCIENT BATHS TRIBECA,40.71809936,-74.00493498,4.530439143,5.184276648,1,"Juice, Smoothies, Fruit Salads"
9182,50040417,A,NEW YUNG HONG,40.61026786,-74.14640121,9.776085302,11.1869797,1,Chinese
9183,50040434,A,HUA HUI BAKERY,40.64917228,-74.00974441,10.15003257,11.61489542,1,Bakery Products/Desserts
9184,50040442,A,BY THE WAY BAKERY,40.77783381,-73.95680531,9.064583388,10.37279312,1,Jewish/Kosher
9185,50040446,B,HAPPY WOK,40.8252197,-73.92569305,14.86533763,17.01071801,1,Chinese
9186,50040448,A,DUNKIN,40.74593967,-73.93368183,6.947255195,7.949890008,1,Donuts
9187,50040456,B,USHIWAKAMARU,40.74599177,-74.00017684,20.43851975,23.38822735,0,Japanese
9188,50040458,B,ARBY'S,40.75572433,-73.99090048,21.92194536,25.08574243,0,Sandwiches
9189,50040461,A,IZZY ROSE,40.68704732,-73.96278499,10.15523291,11.62084628,2,African
9190,50040467,A,WAI KANG CHINESE RESTAURANT,40.87262959,-73.8884616,12.51766883,14.32423131,1,Chinese
9191,50040473,A,ROCCO'S STEAKHOUSE,40.74375118,-73.98588945,12.39512199,14.18399839,3,Steakhouse
9192,50040477,A,MOMOCHAI,40.74580589,-73.9070407,10.38431416,11.88298876,1,Asian/Asian Fusion
9193,50040484,A,ELEMENT HOTEL TIME SQUARE,40.75557892,-73.99176317,10.42834922,11.933379,1,American
9194,50040490,C,SLICE,40.74394855,-73.95367684,57.23904988,65.49984676,0,Pizza
9195,50040509,B,AUNTIE ANNE'S PRETZELS,40.58229742,-74.16905259,16.46168342,18.83745002,2,Bagels/Pretzels
9196,50040515,A,PITANGA,40.70501142,-73.92323793,10.84616047,12.41148919,2,Brazilian
9197,50040532,A,INTERNATIONAL HOUSE DINING,40.81454958,-73.96247498,12.55336158,14.36507526,1,American
9198,50040533,A,CHELSEA CREAMLINE,40.74186904,-74.00471301,12.68548231,14.5162638,1,American
9199,50040554,B,GOURMET GARDEN 8,40.68981532,-73.97842586,22.81225024,26.10453699,0,Chinese
9200,50040555,A,STARBUCKS,40.71816787,-74.00711388,2.816005309,3.22241401,1,Coffee/Tea
9201,50040569,C,SWEETLEAF,40.7343811,-73.95569696,15.79068557,18.06961309,0,Coffee/Tea
9202,50040583,A,AMAZURA,40.70054309,-73.81008577,4.637614996,5.306920227,1,Bottled Beverages
9203,50040600,A,THE BAKERY ON BERGEN,40.67856917,-73.96423547,19.90357072,22.77607394,0,Bakery Products/Desserts
9204,50040703,B,BEBE FRITAY,40.65042268,-73.95245548,22.29562917,25.51335665,2,Creole
9205,50040759,A,KINGS KITCHEN,40.60385353,-73.99699656,10.27267325,11.75523572,1,Chinese
9206,50040781,A,CHOCK FULL O' NUTS,40.62520138,-73.96105083,12.77447074,14.61809513,0,Coffee/Tea
9207,50040782,A,SUBWAY INN,40.76131829,-73.96380462,10.00880898,11.45329029,0,Sandwiches
9208,50040802,A,SWEETGREEN,40.80745512,-73.9647114,6.02424714,6.893672508,2,Salads
9209,50040804,A,SADELLES,40.72633102,-74.00040769,8.665854803,9.916519629,3,American
9210,50040806,A,EFFY'S KITCHEN,40.78851318,-73.94898356,12.40009306,14.18968688,3,American
9211,50040810,A,CALEXICO,40.77243172,-73.95572209,12.32240376,14.10078538,0,Mexican
9212,50040819,B,"SUBWAY, CARVEL",40.6438603,-74.07290066,19.05355014,21.80337754,1,Sandwiches
9213,50040831,A,KOONG WING RESTAURANT,40.64069805,-74.01855309,7.830128302,8.960180244,1,Chinese
9214,50040836,A,KENNEDY'S FRIED CHICKEN & BISCUITS,40.85754434,-73.89109705,12.4252095,14.21842816,1,Chicken
9215,50040867,A,MCDONALD'S,40.76593948,-73.98342268,11.04851066,12.64304276,0,Hamburgers
9216,50040875,A,EDERLE TERRACE CAFE (seasonal May-Oct),0,0,5.608533557,6.417962725,2,American
9217,50040886,B,BOON THAI,40.72495936,-73.9514821,22.79437136,26.08407781,0,Thai
9218,50040890,A,SOUVLAKI GR MIDTOWN,40.7645638,-73.97989248,12.58174046,14.39754982,1,Greek
9219,50040892,B,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,40.88586549,-73.85478337,18.21904254,20.84843296,0,Caribbean
9220,50040894,A,DUNKIN,40.85156424,-73.84404693,7.840059587,8.971544822,1,Donuts
9221,50040896,A,MCDONALD'S,40.8250699,-73.90830619,8.119054142,9.290804151,3,Hamburgers
9222,50040897,A,TOUS LES JOURS,40.71406737,-73.99707454,10.29014479,11.77522877,1,Bakery Products/Desserts
9223,50040930,A,BROOKLYN JAZZ & SPORTS CLUB,40.65108058,-73.94447258,9.056319057,10.36333607,0,American
9224,50040937,A,OUTBACK STEAKHOUSE,40.86634486,-73.83062748,12.19075219,13.95013373,2,Steakhouse
9225,50040939,B,WASAN BROOKLYN,40.68133088,-73.97666195,19.69514018,22.5375625,0,Japanese
9226,50040950,A,THE BISTRO AT THE COURTYARD & RESIDENCE INN BY MARRIOTT,40.76428431,-73.98282384,11.84590243,13.55551491,2,American
9227,50040952,A,FRESH WHITE SWAN BAKERY,40.71373788,-73.9940914,18.25630323,20.89107116,0,Bakery Products/Desserts
9228,50040962,A,5C CAFE & CULTURAL CENTER,40.72281045,-73.97977164,4.992463729,5.712981084,2,Coffee/Tea
9229,50040969,B,H & L BAKERY,40.61945767,-73.99889776,18.7168414,21.41807465,0,Bakery Products/Desserts
9230,50041019,A,MERAKIA,40.74050464,-73.99108661,7.639331075,8.74184697,2,Greek
9231,50041026,A,NORTH POLE,40.6816769,-73.97755598,12.02292568,13.75808632,2,American
9232,50041043,A,BRAVO PIZZA,40.73856651,-73.98753605,4.982739673,5.701853642,1,Pizza
9233,50041058,A,TACOS TIME SQUARE,40.74194469,-73.98275745,12.47009955,14.26979677,1,Tex-Mex
9234,50041069,A,MCDONALD'S,40.76215723,-73.98357524,8.919333322,10.20658042,3,Hamburgers
9235,50041097,A,INDAY,40.74351547,-73.98907248,15.01873806,17.18625735,0,Indian
9236,50041116,A,"DUNKIN',' BASKIN ROBBINS",40.66987276,-73.84259529,4.362171429,4.991724369,3,Donuts
9237,50041144,A,SAMURAI PAPA,40.68989474,-73.95106419,9.563464083,10.94367278,0,Japanese
9238,50041177,A,FIRSTLIVE STUDIO,40.69735942,-73.92388149,6.834468351,7.820825654,3,Other
9239,50041184,A,CHECKERS,40.876302,-73.86303088,10.5561149,12.07958395,2,Hamburgers
9240,50041201,A,NINE THAI,40.71913624,-73.83880245,9.730693455,11.13503686,1,Thai
9241,50041204,B,SUSHI SUKI,40.77436641,-73.94827234,17.54213155,20.0738295,2,Japanese
9242,50041215,A,LITTLE CAESARS,40.84647829,-73.93578601,11.07513239,12.67350657,0,Pizza
9243,50041229,B,EL LEMPIRAS RESTAURANT,40.68186439,-73.87841615,29.69840935,33.98451346,0,Spanish
9244,50041245,A,SUNBERI YOGURT & CAFE,40.76531307,-73.91805278,6.107786055,6.989267843,2,Frozen Desserts
9245,50041253,A,P & Y COFFEE SHOP,40.72767969,-73.9262388,12.13044347,13.88112119,2,American
9246,50041280,A,STARBUCKS,40.69973567,-73.91141489,11.89115344,13.60729659,0,Coffee/Tea
9247,50041299,A,TAL BAGELS,40.735343,-73.97950801,6.526362471,7.468253626,2,Bagels/Pretzels
9248,50041320,A,A & L PIZZA RESTAURANT,40.62183123,-73.98745347,10.32430712,11.81432144,1,Pizza
9249,50041322,A,CRAVE FISH BAR,40.78416915,-73.9775863,12.08479881,13.82888905,3,American
9250,50041341,A,A1 ASIAN FUSION,0,0,11.60264502,13.27715035,0,Asian/Asian Fusion
9251,50041388,A,HARPER'S BREAD HOUSE/FRUIT VANITY,40.71786869,-73.99296912,14.31769427,16.38403822,0,Bakery Products/Desserts
9252,50041401,A,FUSION EAST,40.65605289,-73.87372041,12.30728362,14.0834831,1,Caribbean
9253,50041424,A,CHIPOTLE MEXICAN GRILL,40.82367804,-73.83642005,4.666649417,5.340144925,1,Tex-Mex
9254,50041455,A,DUNKIN',40.68811416,-73.98186997,3.589088369,4.10706919,1,Donuts
9255,50041457,A,DUNKIN,40.68035293,-73.94883587,10.28181313,11.76569468,3,Donuts
9256,50041477,B,LAKE PAVILION,40.7430265,-73.82551816,16.01531086,18.32665653,2,Chinese
9257,50041486,A,KIMOTO ROOFTOP,40.69159215,-73.9843788,10.48723516,12.00076342,0,Asian/Asian Fusion
9258,50041569,B,CEYLON CURRY,40.634352,-74.08536707,28.13587014,32.19646703,0,Indian
9259,50041578,A,33,40.68688375,-73.97765879,16.72579234,19.1396754,3,Creole
9260,50041579,A,PA-NASH EUROSOUL RESTAURANT & LOUNGE,40.66017128,-73.73947018,9.503512052,10.87506841,3,Mediterranean
9261,50041581,A,D'AMICO COFFEE,40.68352623,-73.99532358,20.35149959,23.28864835,3,Coffee/Tea
9262,50041597,A,DELICIAS CALENAS 73RD,40.75050641,-73.8929943,11.50977027,13.17087182,1,Bakery Products/Desserts
9263,50041609,B,NEW VEGETARIAN PALATE,40.6796643,-73.9641123,14.785912,16.9198296,0,Vegetarian
9264,50041617,B,ITTADI GARDEN & GRILL,40.74715709,-73.89223459,15.3822315,17.60221052,0,Bangladeshi
9265,50041619,A,IRIE CARIBBEAN KITCHEN & BAKERY,40.67458753,-73.93058058,11.2645975,12.89031547,2,Caribbean
9266,50041630,A,BANH MI ZON,40.72598148,-73.98516804,12.03818294,13.77554553,2,Asian/Asian Fusion
9267,50041641,B,NARUTO RAMEN,40.79705678,-73.97001536,24.97782358,28.58264805,1,Japanese
9268,50041646,A,HIGHLINE CAFE,40.74305188,-74.007546,11.16724397,12.77891178,2,American
9269,50041653,A,BLACK SEED BAGELS,40.72916527,-73.98412822,11.99388888,13.72485891,0,Bagels/Pretzels
9270,50041663,B,LIMA RESTAURANT,40.75587304,-73.88240259,24.46111715,27.99137002,0,Peruvian
9271,50041683,A,MAXIM CHINESE RESTAURANT,40.74624473,-73.89701074,13.62824063,15.59508194,0,Chinese
9272,50041687,A,CHINA KING,40.71185292,-73.78739715,6.178455932,7.070136867,2,Chinese
9273,50041697,A,SHAKESPEARE & CO,40.76833386,-73.96371053,2.816005309,3.22241401,1,Coffee/Tea
9274,50041701,A,MOMOYA,40.78409231,-73.97761883,9.348930895,10.69817794,2,Japanese
9275,50041709,A,MARKET CRATES,40.74823615,-73.98619166,10.05945561,11.51124629,1,Sandwiches
9276,50041718,A,BIRDY'S,40.6976003,-73.93154106,13.40885202,15.34403094,0,American
9277,50041720,A,GRILL 21,40.73576027,-73.97988316,9.139432643,10.4584447,1,Filipino
9278,50041760,B,OC DESSERT,40.63805881,-74.00773946,19.06584506,21.81744688,3,Frozen Desserts
9279,50041799,A,310 BOWERY BAR,40.72479645,-73.9923731,4.714610321,5.395027594,2,American
9280,50041809,A,KENNEDY FRIED CHICKEN,40.75306809,-73.86511879,13.06784677,14.95381148,2,American
9281,50041812,A,SWEETGREEN,40.73826219,-73.99126012,9.337692984,10.68531817,1,Salads
9282,50041815,A,SWEETGREEN,40.78027761,-73.98040045,7.587370401,8.682387281,2,Salads
9283,50041835,A,DAWA'S,40.7459366,-73.91270658,12.35912312,14.14280412,1,Asian/Asian Fusion
9284,50041843,A,SUSHI SEKI,40.76052206,-73.98964002,12.92373748,14.78890419,3,Japanese
9285,50041846,A,CITY SUBS,40.68055705,-73.97766092,7.674395279,8.781971676,1,Sandwiches
9286,50041853,A,THE LITTLE BEET,40.75744266,-73.97379805,12.73735324,14.57562079,1,American
9287,50041875,A,LAS BANDERAS,40.61289189,-73.97376136,10.38431416,11.88298876,1,Mexican
9288,50041950,A,LA COLOMBE,40.70541557,-74.0085985,11.99967813,13.73148367,2,Coffee/Tea
9289,50041952,A,EL NUEVO AMBIENTE RESTAURANT,40.60072916,-73.75398135,11.94218815,13.66569668,0,Latin American
9290,50041966,A,HER NAME IS HAN,40.74605664,-73.98480627,10.08816892,11.54410354,2,Korean
9291,50041997,A,TOSKANA PIZZERIA RESTAURANT,40.76748478,-73.73861916,9.570892432,10.95217319,1,Pizza
9292,50042004,A,A TASTE OF SEAFOOD RESTAURANT,0,0,2.816005309,3.22241401,1,Seafood
9293,50042006,A,COFFEE PROJECT NY,40.72731598,-73.99025134,17.1594744,19.6359469,0,Coffee/Tea
9294,50042007,A,CHIPOTLE MEXICAN GRILL,40.69313192,-73.97022815,7.949134914,9.09636201,2,Tex-Mex
9295,50042010,A,KELLY'S BAR,40.76547801,-73.92654334,9.31991825,10.66497817,3,American
9296,50042012,A,NY SWEET SPOT CAFE,40.59915343,-73.96126414,12.32325232,14.10175641,0,Eastern European
9297,50042037,A,IKURA SUSHI,40.71138698,-73.94644211,5.054394195,5.783849416,1,Japanese
9298,50042041,B,RESTAURANT ON 58 ST INC,40.63708157,-74.0091085,21.89364801,25.05336117,0,Chinese
9299,50042074,A,CHIENG GARDEN KITCHEN,40.62422158,-74.08078628,13.40362461,15.33804911,0,Chinese
9300,50042083,A,SUBWAY,40.65081662,-73.94939918,6.537529641,7.481032453,2,Sandwiches
9301,50042084,C,FIVE LOAVES AND TWO FISHES,40.74159576,-73.88069931,39.11377092,44.75870943,0,Chinese
9302,50042099,A,THE BROOME,40.7215167,-73.99927847,9.874361244,11.29943893,1,Coffee/Tea
9303,50042114,A,BLUE,40.76700484,-73.98635743,10.43194244,11.9374908,2,Mediterranean
9304,50042128,A,THE BRONX BEER HALL,40.8542401,-73.8886733,11.61102656,13.28674151,0,Italian
9305,50042132,A,CASA RESTAURANT & LOUNGE,40.82880129,-73.82445765,12.32325232,14.10175641,0,Latin American
9306,50042176,A,OCEAN PRIME,40.76156113,-73.98048539,10.48723516,12.00076342,0,American
9307,50042177,B,ABDULLAH SWEETS AND RESTAURANT,40.64261913,-73.97986811,20.82271882,23.82787441,0,Bangladeshi
9308,50042180,B,MARIO'S PIZZA 2,40.82406042,-73.89310319,20.55372871,23.52006338,1,Pizza
9309,50042187,A,DAVID'S CAFE,40.72732086,-73.98468428,6.766705731,7.743283465,2,French
9310,50042223,A,STARBUCKS COFFEE,40.72946304,-73.86275296,6.808423831,7.791022363,1,Coffee/Tea
9311,50042225,A,LE GARAGE,40.69903564,-73.92681518,7.628368056,8.729301757,2,French
9312,50042275,B,HERBS THAI BISTRO,40.75221345,-73.97190523,26.78581763,30.6515736,0,Thai
9313,50042290,A,HOMETOWN HOTPOT & BBQ,40.71921106,-73.99695527,11.60831859,13.28364273,2,Chinese
9314,50042302,A,MR. RICE CHINESE RESTAURANT,40.62978197,-74.1409033,10.27267325,11.75523572,1,Chinese
9315,50042319,A,LITTLE MISS MUFFIN N HER STUFFIN,40.67487987,-73.96321,14.94662733,17.10373952,0,Caribbean
9316,50042336,A,J & M KELLYS JAMAICAN & AMERICAN RESTAURANT,40.68311929,-73.78232957,10.74491043,12.29562664,1,Caribbean
9317,50042352,A,KULUSHKAT,40.66116338,-73.96069455,7.497203213,8.579207073,2,Mediterranean
9318,50042362,A,POSITANO,40.61251932,-74.03392455,10.74902207,12.30033168,0,Italian
9319,50042385,A,CHIPOTLE MEXICAN GRILL,40.73315844,-73.98107828,4.21515275,4.823487807,2,Tex-Mex
9320,50042386,A,CHIPOTLE MEXICAN GRILL,40.75605499,-73.8805145,8.535745532,9.767632857,2,Tex-Mex
9321,50042394,A,PHD TERRACE,40.76448449,-73.98165055,9.840733125,11.26095756,3,American
9322,50042397,A,DAN AND JOHNS WINGS,40.72774637,-73.98518569,12.24382867,14.01087026,3,Chicken
9323,50042398,A,HAVE & MEYER CHATTERIA,40.71323572,-73.95649022,11.8919563,13.60821532,0,Italian
9324,50042411,A,TAM PO PO RAMEN,40.85057662,-73.93658088,2.816005309,3.22241401,1,Japanese
9325,50042441,A,MCDONALD'S,40.63242031,-73.94765502,2.816005309,3.22241401,1,Hamburgers
9326,50042450,A,EGGER'S ICE CREAM PARLOR,40.6264465,-74.12975738,10.09283629,11.54944451,0,Frozen Desserts
9327,50042460,A,NEW LUCKY STAR RESTAURANT,40.76295768,-73.87500782,12.32325232,14.10175641,0,Chinese
9328,50042465,A,TAVARES RESTAURANT,40.67938217,-73.88549798,9.822690208,11.24031068,1,Latin American
9329,50042487,A,BURGER KING,40.65725413,-73.90060863,8.469563663,9.691899555,3,Hamburgers
9330,50042497,C,LE PETIT PARISIEN,40.72830398,-73.98892345,28.81992242,32.97924243,0,French
9331,50042533,A,DORLAN'S TAVERN,40.7073125,-74.00252119,12.59311259,14.41056318,0,American
9332,50042535,A,SUGAR & CAKE FANTASIES BAKERY,40.74803149,-73.87998758,14.74105529,16.86849912,0,Bakery Products/Desserts
9333,50042549,A,VANESSA DUMPLINGS,40.7182721,-73.99189045,7.822376785,8.95131002,1,Chinese
9334,50042550,A,GLOBAL KITCHEN,40.76085011,-73.97971672,17.18187323,19.66157835,1,American
9335,50042551,A,NEW GREAT WALL,40.59382504,-73.94034356,2.816005309,3.22241401,1,Chinese
9336,50042555,A,NISH NUSH,40.70931043,-74.00810846,8.259754615,9.451810655,1,Jewish/Kosher
9337,50042556,A,STARBUCKS - Entrance 11 West 33rd St,40.7482689,-73.98469027,3.589088369,4.10706919,1,Coffee/Tea
9338,50042574,A,CARIDAD EXPRESS RESTAURANT,40.80492715,-73.91303709,11.82400377,13.53045581,2,Latin American
9339,50042596,A,KENTA SUSHI BAR,40.76499176,-73.77171108,13.5351454,15.48855111,0,Japanese
9340,50042621,A,RAIN II,40.83825454,-73.93988862,8.025998756,9.184318917,2,Thai
9341,50042632,A,BRIDGEVIEW DINER,40.62073223,-74.03216368,6.584005903,7.534216216,1,American
9342,50042658,B,FISH & SHRIMP RESTAURANT SPOT,40.8368351,-73.93911292,22.86943312,26.16997257,2,Latin American
9343,50042664,A,MR PURPLE,40.72184548,-73.98830401,10.25300993,11.73273457,3,American
9344,50042671,A,EDGAR'S CAFE,40.79127693,-73.97240151,7.206930445,8.24704185,1,Coffee/Tea
9345,50042695,A,FRECKLE JUICE,40.88828993,-73.83128023,12.96672733,14.83809837,0,"Juice, Smoothies, Fruit Salads"
9346,50042698,A,LE CAFE COFFEE,40.73390888,-73.9898715,11.33593154,12.97194451,1,Coffee/Tea
9347,50042713,A,TUTI BAR & LOUNGE (MARMAR PARK AVE),40.7454578,-73.98151146,7.959306812,9.108001926,3,American
9348,50042734,A,ETIHAD-JFK,40.64831283,-73.7882815,6.483533559,7.419243602,2,Middle Eastern
9349,50042744,A,AZTEC SOUL,40.68155545,-73.87197376,11.96908234,13.69647227,1,Mexican
9350,50042767,B,DHAKA RESTAURANT,40.7103988,-73.79374297,21.90606075,25.06756533,2,Bangladeshi
9351,50042768,A,PAPA JOHN'S,40.68603562,-73.8397842,24.56978996,28.1157266,0,Pizza
9352,50042774,A,BLANK SLATE COFFEE + KITCHEN,40.74539788,-73.98466206,7.89132589,9.030209929,2,American
9353,50042777,A,NABAYA AFRICAN AMERICAN RESTUARANT,40.82360048,-73.9141399,14.65303687,16.7677778,1,African
9354,50042783,A,DUNKIN,40.75965685,-73.80015953,9.602023195,10.98779678,1,Donuts
9355,50042788,A,Q Q STAR,40.61815814,-74.03025697,10.38431416,11.88298876,1,Chinese
9356,50042800,A,HIGH STREET ON HUDSON,40.73884702,-74.00549224,13.11360117,15.0061692,3,American
9357,50042802,A,CHIHUAHUA,40.74254228,-73.91770558,11.06864993,12.66608854,1,Mexican
9358,50042805,A,ITALIANA CREMOSA PIZZERIA & RESTAURANT,40.68785181,-73.83340475,10.26366252,11.74492455,1,Pizza
9359,50042812,A,SAN MATTEO PIZZERIA E CUCINA,40.7745583,-73.95417176,9.994760095,11.43721386,0,Italian
9360,50042826,A,TAQUERIA LUPITA,40.83011244,-73.82571169,6.953075541,7.956550352,1,Mexican
9361,50042840,A,DUNKIN,40.80793909,-73.94586562,6.545150696,7.489753385,1,Donuts
9362,50042914,A,DIONYSOS,40.77395011,-73.91334487,8.259754615,9.451810655,1,Greek
9363,50042927,A,TACOMBI BLEECKER ST.,40.73109865,-74.00291538,11.69406189,13.38176059,1,Tex-Mex
9364,50042937,A,UPPER EAST CAFE,40.7633334,-73.9652908,7.497203213,8.579207073,2,Seafood
9365,50042943,A,LIC CORNER CAFE,40.74660281,-73.94748556,12.52348428,14.33088605,3,American
9366,50042946,A,BAKE SHOP,40.70312354,-73.93282654,12.1733359,13.93020391,2,American
9367,50042980,A,DELICIAS CUENCANAS RESTAURANT,40.71178084,-73.78998729,11.04712295,12.64145477,3,Spanish
9368,50042981,A,TE COMPANY,40.73441709,-74.00185468,3.081145329,3.525819303,2,Coffee/Tea
9369,50043003,A,BANGIA,40.74683614,-73.98474113,12.27167117,14.04273101,3,Korean
9370,50043011,A,THE BURGARY,40.71937205,-73.98493143,12.81989193,14.67007154,3,American
9371,50043021,A,TEXAS CHICKEN & BURGERS,40.73642026,-73.71256936,8.792387295,10.06131342,1,Chicken
9372,50043035,A,SUBWAY,40.69221776,-73.86153896,7.022919916,8.036474737,1,Sandwiches
9373,50043049,A,MONTE GRAB & GO MARKET,40.84864789,-73.84501527,10.14765323,11.61217269,1,American
9374,50043058,A,FULTON THAI RESTAURANT,40.68359032,-73.9674273,9.720806275,11.12372275,2,Thai
9375,50043059,B,GREENWICH STREET TAVERN,40.72085203,-74.01003632,29.96193422,34.28607051,0,American
9376,50043074,A,ROVE,40.71901975,-73.84187271,12.08298488,13.82681333,1,American
9377,50043079,A,JJ BROWN CUP,40.77942054,-73.95062623,10.8894604,12.46103821,3,Coffee/Tea
9378,50043100,A,AMY'S BREAD (CAFE AT NEW YORK PUBLIC LIBRARY),40.75271768,-73.98145168,10.0389857,11.48782214,2,Coffee/Tea
9379,50043130,A,RAKU,40.72693693,-73.98747329,12.22951946,13.99449593,2,Asian/Asian Fusion
9380,50043137,A,LION'S MILK,40.71582646,-73.95565162,11.51750751,13.1797257,3,Coffee/Tea
9381,50043143,A,IHOP,40.76429543,-73.80980582,15.64672688,17.90487814,1,Pancakes/Waffles
9382,50043178,A,BOSTON MARKET,40.64820083,-73.88216787,5.468015656,6.25716514,1,Chicken
9383,50043179,A,SABA'S PIZZA,40.78334584,-73.97816434,10.80333942,12.36248816,0,Jewish/Kosher
9384,50043183,A,CHIPOTLE MEXICAN GRILL,40.79498061,-73.96595683,11.43696742,13.08756199,2,Tex-Mex
9385,50043186,A,AMITY HALL,40.80202322,-73.96456259,10.62973621,12.16383036,1,American
9386,50043201,A,ZIO LUIGI,40.74356645,-73.92217565,10.27040351,11.75263841,1,Italian
9387,50043205,A,SURFISH BISTRO,40.66853966,-73.99346459,9.627950635,11.01746609,1,Peruvian
9388,50043208,A,BLUE TIJUANA,40.78402939,-73.84582708,9.952846786,11.38925158,1,Mexican
9389,50043211,A,AMERITANIA BAR,40.76414706,-73.98278417,12.54306004,14.35328701,1,American
9390,50043213,A,THE GREEN PLACE AFRICAN CUISINE AND RESTAURANT,40.6769893,-73.91087559,5.387599528,6.165143277,2,African
9391,50043234,A,SUPER TACO,40.6052683,-73.98099943,6.866794828,7.85781752,2,Tex-Mex
9392,50043236,A,VIVI BUBBLE TEA,40.64501113,-74.01042485,8.826968159,10.10088503,3,Coffee/Tea
9393,50043252,A,DISTRICT SOCIAL,40.75350655,-73.99072754,11.90788115,13.62643846,0,American
9394,50043260,A,THE DEAD POET,40.7848525,-73.97709135,9.994760095,11.43721386,0,Irish
9395,50043277,A,POKEWORKS,40.75114821,-73.98507941,12.26574048,14.0359444,1,Hawaiian
9396,50043293,A,BO CA PHE,40.72200524,-73.99738806,13.28401253,15.20117449,3,Southeast Asian
9397,50043301,A,LANDIN MACARONI & CHEESE,40.81989923,-73.9160379,12.53002031,14.33836537,2,Mexican
9398,50043303,A,EMOJI BURGER,40.74957194,-73.88599043,11.30361188,12.93496044,2,Hamburgers
9399,50043311,A,CONEJA JUICE BAR,40.84479687,-73.90896923,3.636926167,4.161810986,1,"Juice, Smoothies, Fruit Salads"
9400,50043313,A,MASTER SMOOTHIE,40.83244011,-73.85117111,9.648005852,11.0404157,2,"Juice, Smoothies, Fruit Salads"
9401,50043322,A,THE CRUS-Z FAMILY RESTAURANT,40.7481431,-73.87910677,10.10180604,11.55970878,2,Mexican
9402,50043327,A,HAND PULL NOODLE & DUMPLING HOUSE,40.61503294,-73.99430187,12.13996676,13.89201889,1,Chinese
9403,50043349,B,NEW NEIGHBOR CHINESE RESTAURANT,40.64088089,-73.96513854,27.39785734,31.3519435,0,Chinese
9404,50043350,A,HAPPY FORTUNE,40.55212904,-74.21209266,14.0121816,16.03443365,2,Chinese
9405,50043374,A,WALTER'S COTTAGE,40.7603248,-73.99507632,10.0500421,11.50047421,2,American
9406,50043384,A,BURGER KING,40.82932326,-73.87521511,9.62344762,11.0123132,1,Hamburgers
9407,50043385,A,EMPANADA MAMA,40.71855472,-73.9907216,10.92072835,12.49681878,3,Latin American
9408,50043393,A,TONY'S PIZZERIA,40.72529735,-73.94618916,2.816005309,3.22241401,1,Pizza
9409,50043433,A,THE DOLAR SHOP,40.76090312,-73.83287119,12.52975721,14.3380643,2,Chinese
9410,50043434,A,RISE BAR,40.7671009,-73.98631409,12.29417878,14.06848695,3,American
9411,50043445,A,VICTORY CAFE (Armory Track),40.84256491,-73.94209662,7.628368056,8.729301757,2,American
9412,50043453,A,RICKY'S HARDEE,40.66847155,-73.90653608,5.135254489,5.876379549,3,Chinese
9413,50043459,B,OSAKA JAPANESE RESTAURANT,40.60023854,-73.94365077,27.14889349,31.06704893,0,Japanese
9414,50043487,A,"DUNKIN', 'BASKIN ROBBINS",40.65249458,-73.92172009,9.44196531,10.80463918,1,Donuts
9415,50043494,A,ASIAN FORTUNE RESTAURANT,40.72422596,-73.84957375,13.06784677,14.95381148,2,Chinese
9416,50043495,A,SALUD BAR & GRILL,40.68444834,-73.90926109,12.31463506,14.0918955,1,Latin American
9417,50043497,A,BKLYN PIZZA CO.,40.68908397,-73.92394866,8.259754615,9.451810655,1,Pizza
9418,50043498,A,SAIGON VIETNAMESE SANDWICH,40.72011955,-73.99591986,8.142884073,9.318073241,3,Southeast Asian
9419,50043521,A,SUBWAY,40.76116735,-73.99318834,8.695698701,9.950670628,3,Sandwiches
